kepid,kepoi_name,koi_disposition_pred,koi_disposition_pred_value
11341164,K06238.01,FALSE POSITIVE,0.007488809991627932
11462969,K06239.01,FALSE POSITIVE,0.00013780947483610362
11462969,K06239.02,FALSE POSITIVE,6.2375191191677e-05
5792202,K00841.05,CONFIRMED,0.963410496711731
6221385,K06145.03,CONFIRMED,0.8942066431045532
11656928,K06242.01,FALSE POSITIVE,0.016450682654976845
11566064,K00353.03,CONFIRMED,0.9969687461853027
11656928,K06242.02,FALSE POSITIVE,0.007982808165252209
11656928,K06242.03,FALSE POSITIVE,0.004708772525191307
7825899,K00896.03,CONFIRMED,0.996738612651825
6946681,K06150.01,FALSE POSITIVE,0.002171605359762907
6946708,K06151.01,FALSE POSITIVE,0.001079877489246428
11775507,K06245.01,FALSE POSITIVE,0.0038790463004261255
11775507,K06245.02,FALSE POSITIVE,0.031937312334775925
11856178,K06246.01,CONFIRMED,0.896541953086853
6768394,K02086.04,FALSE POSITIVE,0.0009357468225061893
10545066,K00337.02,FALSE POSITIVE,0.052359748631715775
7663405,K01519.02,CONFIRMED,0.9943856596946716
11358389,K02163.03,CONFIRMED,0.8487585186958313
5706595,K02183.03,CONFIRMED,0.9794880151748657
12885212,K02184.02,CONFIRMED,0.9708327054977417
3548044,K02194.03,FALSE POSITIVE,0.024069318547844887
8168187,K02209.02,CONFIRMED,0.934186577796936
9605514,K00945.03,CONFIRMED,0.9494705200195312
9418619,K06068.01,FALSE POSITIVE,0.0013698628172278404
7835312,K06164.01,CONFIRMED,0.9610673785209656
9221517,K02281.02,FALSE POSITIVE,1.6379704902647063e-05
11623629,K00365.02,FALSE POSITIVE,0.0803273618221283
10730703,K02327.02,FALSE POSITIVE,0.060454510152339935
7289317,K02450.02,CONFIRMED,0.9920658469200134
7375348,K00266.02,CONFIRMED,0.9955106377601624
1432789,K00992.02,CONFIRMED,0.8871810436248779
12266636,K01522.02,CONFIRMED,0.9003170132637024
7974634,K06168.01,FALSE POSITIVE,0.010333018377423286
8182107,K07870.01,FALSE POSITIVE,0.006016057450324297
7974634,K06168.02,FALSE POSITIVE,0.0029092913027852774
8163784,K06172.01,FALSE POSITIVE,0.003700478468090296
2305866,K02610.02,CONFIRMED,0.8938460946083069
5184911,K02719.02,CONFIRMED,0.9279933571815491
6436029,K02828.02,CONFIRMED,0.9022786021232605
7767162,K02869.02,FALSE POSITIVE,0.002798835514113307
9478990,K00423.02,FALSE POSITIVE,1.795102608226351e-11
10793172,K02871.03,FALSE POSITIVE,0.09732752293348312
11404644,K06085.01,FALSE POSITIVE,0.024025294929742813
8165617,K06173.01,FALSE POSITIVE,0.0007849786197766662
8223568,K06176.01,FALSE POSITIVE,0.00010077596380142495
8223568,K06176.02,FALSE POSITIVE,0.003961931448429823
8355178,K06178.01,CONFIRMED,0.9328790903091431
4770174,K02971.02,CONFIRMED,0.9785555601119995
9838804,K03028.02,FALSE POSITIVE,8.169216016540304e-05
9020114,K03088.02,FALSE POSITIVE,0.023519234731793404
7983117,K03214.02,FALSE POSITIVE,0.2537521421909332
9966219,K03401.02,FALSE POSITIVE,0.0017549218609929085
11974540,K00129.02,FALSE POSITIVE,0.00409052986651659
7219825,K00238.03,FALSE POSITIVE,0.17771555483341217
9958962,K00593.04,CONFIRMED,0.9362561702728271
1718189,K00993.03,FALSE POSITIVE,0.47472789883613586
8263187,K07878.01,FALSE POSITIVE,0.008573261089622974
2019477,K06093.01,CONFIRMED,0.851326584815979
9518710,K03207.01,FALSE POSITIVE,0.00282693631015718
7289338,K03420.01,CONFIRMED,0.9781507253646851
8218379,K01920.02,CONFIRMED,0.873197615146637
5706592,K06618.01,FALSE POSITIVE,0.0008572583901695907
8364232,K07882.01,FALSE POSITIVE,0.42604219913482666
6670742,K06753.01,FALSE POSITIVE,0.000952919595874846
6697976,K06759.01,FALSE POSITIVE,0.0017273188568651676
7592529,K06889.01,FALSE POSITIVE,0.0010267788311466575
7592922,K06890.01,FALSE POSITIVE,0.26153719425201416
7602351,K06892.01,CONFIRMED,0.7406224012374878
8362974,K07023.01,FALSE POSITIVE,0.34997323155403137
9301564,K07157.01,FALSE POSITIVE,0.003370174439623952
10089123,K07283.01,FALSE POSITIVE,0.004553316161036491
8555967,K07894.01,FALSE POSITIVE,0.0962492898106575
